entity_name,time,distance_to_nearest_friend,distance_to_nearest_enemy
Entity10,2023-09-02 10:01:42,2.586659348588465,678.6601783512843
Entity11,2023-09-02 10:01:42,29.508087509869824,723.7703480188985
Entity12,2023-09-02 10:01:42,35.801889177098055,715.5372899144787
Entity13,2023-09-02 10:01:42,2.586659348588465,679.8938708797144
Entity14,2023-09-02 10:01:42,80.90344792492192,821.5514607555857
Entity15,2023-09-02 10:01:42,3.0920971628942757,317.90561713419015
Entity16,2023-09-02 10:01:42,29.06565214824432,618.146778133212
Entity17,2023-09-02 10:01:42,45.94089112029582,604.9259032270091
Entity18,2023-09-02 10:01:42,127.79492629085003,546.8755442105293
Entity19,2023-09-02 10:01:42,3.0920971628942757,317.0021459669252
Entity20,2023-09-02 10:01:42,67.28098901016301,853.929742305684
Entity21,2023-09-02 10:01:42,33.52199861110208,956.3715594031361
Entity22,2023-09-02 10:01:42,110.30262330861113,999.2633999570893
Entity23,2023-09-02 10:01:42,1.8993537745777627,597.6665189954671
Entity24,2023-09-02 10:01:42,4.948312508178567,836.6937899269561
Entity25,2023-09-02 10:01:42,4.948312508178567,833.0447004765164
Entity26,2023-09-02 10:01:42,1.9309896764676961,970.955178777267
Entity27,2023-09-02 10:01:42,84.73345379326128,931.8547323162364
Entity28,2023-09-02 10:01:42,61.333633957630695,902.2726791878841
Entity29,2023-09-02 10:01:42,194.7990122979618,484.6501659506549
Entity30,2023-09-02 10:01:42,40.46072081218764,825.0550435946391
Entity31,2023-09-02 10:01:42,41.80049149857482,580.8432894992728
Entity32,2023-09-02 10:01:42,69.98178501404533,928.9375379391622
Entity33,2023-09-02 10:01:42,68.74663922737574,520.5275338456753
Entity34,2023-09-02 10:01:42,82.33057781325499,804.3648513854758
Entity35,2023-09-02 10:01:42,94.02051300182383,675.1033447784073
Entity36,2023-09-02 10:01:42,121.73231848997453,780.9870522113023
Entity37,2023-09-02 10:01:42,59.79669372837422,620.4998056734745
Entity38,2023-09-02 10:01:42,28.995525404075,339.8936784835465
Entity39,2023-09-02 10:01:42,8.752437189772259,445.2448104131317
Entity40,2023-09-02 10:01:42,61.28343258734713,585.5720842634415
Entity41,2023-09-02 10:01:42,59.79669372837422,567.718322483308
Entity42,2023-09-02 10:01:42,43.99873737135907,469.45355795192563
Entity43,2023-09-02 10:01:42,43.99873737135907,511.7072697051639
Entity44,2023-09-02 10:01:42,28.995525404075,317.0021459669252
Entity45,2023-09-02 10:01:42,63.31895052894666,563.111560915424
Entity46,2023-09-02 10:01:42,102.67904268065125,661.5205908858268
Entity47,2023-09-02 10:01:42,8.752437189772259,453.83941201376234
Entity48,2023-09-02 10:01:42,146.86202490687603,713.2983359752501
Entity49,2023-09-02 10:01:42,61.28343258734713,526.3794072143659
Entity0,2023-09-03 10:01:42,1.1541842677060843,976.914105576804
Entity1,2023-09-03 10:01:42,6.738443424520376,592.229898614787
Entity2,2023-09-03 10:01:42,56.56663558247086,362.9711889492221
Entity3,2023-09-03 10:01:42,4.967290138240833,602.3919876391564
Entity4,2023-09-03 10:01:42,22.95625938802652,805.3230891415362
Entity5,2023-09-03 10:01:42,70.87844590881843,573.5971735358072
Entity6,2023-09-03 10:01:42,28.630684262200596,718.1213449763761
Entity7,2023-09-03 10:01:42,22.95625938802652,811.2957804699776
Entity8,2023-09-03 10:01:42,71.44323306923633,886.6428849074503
Entity9,2023-09-03 10:01:42,70.87844590881843,510.9981083536137
Entity10,2023-09-03 10:01:42,12.556205772021645,685.9342009199448
Entity11,2023-09-03 10:01:42,28.630684262200596,727.4097445858888
Entity12,2023-09-03 10:01:42,30.121696538242073,715.4689814976789
Entity13,2023-09-03 10:01:42,12.556205772021645,682.2395278370103
Entity14,2023-09-03 10:01:42,76.78633247501189,824.3239629263597
Entity15,2023-09-03 10:01:42,3.132690839909039,323.7194805895302
Entity16,2023-09-03 10:01:42,32.26258392466409,625.0680785489864
Entity17,2023-09-03 10:01:42,40.04817559125332,609.8649677738284
Entity18,2023-09-03 10:01:42,131.87663491535636,551.0641897534027
Entity19,2023-09-03 10:01:42,3.132690839909039,326.8515523615185
Entity20,2023-09-03 10:01:42,72.32454758153483,865.0277329986587
Entity21,2023-09-03 10:01:42,33.70581575423851,964.7417908710288
Entity22,2023-09-03 10:01:42,107.2855639805865,1004.9781097544022
Entity23,2023-09-03 10:01:42,4.967290138240833,597.8093530282978
Entity24,2023-09-03 10:01:42,1.7693188985963821,840.1868011905085
Entity25,2023-09-03 10:01:42,1.7693188985963821,838.8464100383999
Entity26,2023-09-03 10:01:42,1.1541842677060843,976.4738454188882
Entity27,2023-09-03 10:01:42,87.61096594605313,934.814697503409
Entity28,2023-09-03 10:01:42,70.21817626902263,901.0328339771077
Entity29,2023-09-03 10:01:42,192.0324129099577,490.24534613173864
Entity30,2023-09-03 10:01:42,40.63851407965442,834.9564446679426
Entity31,2023-09-03 10:01:42,40.04817559125332,585.0551405555885
Entity32,2023-09-03 10:01:42,71.44323306923633,933.1163933974937
Entity33,2023-09-03 10:01:42,63.988719850774416,528.3511137710882
Entity34,2023-09-03 10:01:42,81.54796705882876,809.9322670955237
Entity35,2023-09-03 10:01:42,98.78213480122834,677.3263211295533
Entity36,2023-09-03 10:01:42,118.5109131374672,778.3146727563884
Entity37,2023-09-03 10:01:42,58.5197681625419,618.2443618321988
Entity38,2023-09-03 10:01:42,22.886427864919092,338.2645200287605
Entity39,2023-09-03 10:01:42,5.947743154287548,448.2892437467679
Entity40,2023-09-03 10:01:42,58.16371697753926,582.2023372107794
Entity41,2023-09-03 10:01:42,58.5197681625419,567.9497623296145
Entity42,2023-09-03 10:01:42,38.31967397666703,475.8665574056582
Entity43,2023-09-03 10:01:42,38.31967397666703,512.5735898520599
Entity44,2023-09-03 10:01:42,22.886427864919092,323.7194805895302
Entity45,2023-09-03 10:01:42,62.67460671855086,560.6295875287497
Entity46,2023-09-03 10:01:42,107.97665892820196,664.628748842366
Entity47,2023-09-03 10:01:42,5.947743154287548,454.1406835420429
Entity48,2023-09-03 10:01:42,143.04800495472355,712.7887961519232
Entity49,2023-09-03 10:01:42,58.16371697753926,526.2090156751437
Entity0,2023-09-04 10:01:42,1.3105733881409145,981.7721023332248
Entity1,2023-09-04 10:01:42,15.860864160972064,591.5804119060847
Entity2,2023-09-04 10:01:42,57.85282426977299,374.28566653260054
Entity3,2023-09-04 10:01:42,0.6183153916037258,606.3569581434186
Entity4,2023-09-04 10:01:42,15.742228015026193,811.0165883417617
Entity5,2023-09-04 10:01:42,61.89148952103806,575.8719098851262
Entity6,2023-09-04 10:01:42,27.870412334427836,722.4462522621725
Entity7,2023-09-04 10:01:42,15.742228015026193,816.7697962285516
Entity8,2023-09-04 10:01:42,71.295859445737,895.5861702119226
Entity9,2023-09-04 10:01:42,61.89148952103806,519.88165206607
Entity10,2023-09-04 10:01:42,9.254064291940187,690.5866704621566
Entity11,2023-09-04 10:01:42,27.870412334427836,726.6534027946471
Entity12,2023-09-04 10:01:42,25.475659105075174,715.9334117277741
Entity13,2023-09-04 10:01:42,9.254064291940187,687.1864103336115
Entity14,2023-09-04 10:01:42,85.80408304506736,824.1917155107
Entity15,2023-09-04 10:01:42,5.846747157261281,330.259318681208
Entity16,2023-09-04 10:01:42,34.05358854877486,630.4666078836726
Entity17,2023-09-04 10:01:42,47.05112169281548,614.6258710090725
Entity18,2023-09-04 10:01:42,130.92111828476283,555.5328893103168
Entity19,2023-09-04 10:01:42,5.846747157261281,336.0376220343402
Entity20,2023-09-04 10:01:42,80.46466560012628,876.1364283265126
Entity21,2023-09-04 10:01:42,31.93867240089211,971.608438522922
Entity22,2023-09-04 10:01:42,107.1349605749845,1010.4789046574197
Entity23,2023-09-04 10:01:42,0.6183153916037258,606.0950188561332
Entity24,2023-09-04 10:01:42,0.21222649728799092,840.0623858893437
Entity25,2023-09-04 10:01:42,0.21222649728799092,840.2745028587138
Entity26,2023-09-04 10:01:42,1.3105733881409145,982.8916333843534
Entity27,2023-09-04 10:01:42,87.90150512520984,939.3339262887313
Entity28,2023-09-04 10:01:42,67.6596422074636,909.879689517441
Entity29,2023-09-04 10:01:42,195.36293212246622,492.2967870624461
Entity30,2023-09-04 10:01:42,43.656398003860566,843.8470918183615
Entity31,2023-09-04 10:01:42,38.60557854691954,586.8259222644165
Entity32,2023-09-04 10:01:42,71.295859445737,932.8370622134252
Entity33,2023-09-04 10:01:42,51.17448466024655,540.4301129416409
Entity34,2023-09-04 10:01:42,84.04678047841988,815.619727666008
Entity35,2023-09-04 10:01:42,101.56783030782053,682.2219288212416
Entity36,2023-09-04 10:01:42,116.46384677717553,780.9351847726145
Entity37,2023-09-04 10:01:42,61.86910166899367,617.1742503410889
Entity38,2023-09-04 10:01:42,20.473800264151926,337.8961657334945
Entity39,2023-09-04 10:01:42,3.7278808123104445,451.1431177433708
Entity40,2023-09-04 10:01:42,59.045944998617806,583.9705427972053
Entity41,2023-09-04 10:01:42,59.33333359614407,564.5707227612822
Entity42,2023-09-04 10:01:42,33.503680593667184,481.8263428992323
Entity43,2023-09-04 10:01:42,33.503680593667184,513.74905585276
Entity44,2023-09-04 10:01:42,20.473800264151926,330.259318681208
Entity45,2023-09-04 10:01:42,59.33333359614407,559.5584067655968
Entity46,2023-09-04 10:01:42,117.61487772645174,672.93330463952
Entity47,2023-09-04 10:01:42,3.7278808123104445,454.6080362789167
Entity48,2023-09-04 10:01:42,143.1049594072027,713.9115866149946
Entity49,2023-09-04 10:01:42,59.045944998617806,526.8618818434367
Entity0,2023-09-05 10:01:42,4.166174526016515,991.0073158217007
Entity1,2023-09-05 10:01:42,4.517267771645211,602.3269714467646
Entity2,2023-09-05 10:01:42,55.51545273602705,378.58731391164486
Entity3,2023-09-05 10:01:42,5.663346649695198,610.5637066307535
Entity4,2023-09-05 10:01:42,9.271289046354656,815.5408426531254
Entity5,2023-09-05 10:01:42,60.38543435089579,576.5857721310956
Entity6,2023-09-05 10:01:42,29.01167644358832,724.5244910204534
Entity7,2023-09-05 10:01:42,9.271289046354656,819.8054286441347
Entity8,2023-09-05 10:01:42,74.88146272032132,894.5982336192997
Entity9,2023-09-05 10:01:42,60.38543435089579,521.9460084602259
Entity10,2023-09-05 10:01:42,4.245891662162953,692.391311630322
Entity11,2023-09-05 10:01:42,29.01167644358832,734.154930582082
Entity12,2023-09-05 10:01:42,28.075887033905385,719.667730949387
Entity13,2023-09-05 10:01:42,4.245891662162953,693.3481793299959
Entity14,2023-09-05 10:01:42,87.07237877838975,822.7656302909719
Entity15,2023-09-05 10:01:42,9.205985544226438,334.9731047026851
Entity16,2023-09-05 10:01:42,30.55769554897536,630.9455392626944
Entity17,2023-09-05 10:01:42,41.41840859789086,618.6812309912053
Entity18,2023-09-05 10:01:42,137.260297065394,558.9776015988194
Entity19,2023-09-05 10:01:42,9.205985544226438,344.1159195127116
Entity20,2023-09-05 10:01:42,87.27169519538346,885.4314709042925
Entity21,2023-09-05 10:01:42,32.9935986461866,973.4581845518625
Entity22,2023-09-05 10:01:42,108.4365040207902,1015.3827655314913
Entity23,2023-09-05 10:01:42,4.517267771645211,605.0862397959141
Entity24,2023-09-05 10:01:42,1.544865378232044,840.1617973531842
Entity25,2023-09-05 10:01:42,1.544865378232044,841.3706373249332
Entity26,2023-09-05 10:01:42,4.166174526016515,987.627373181846
Entity27,2023-09-05 10:01:42,90.43976453592349,944.1905938569414
Entity28,2023-09-05 10:01:42,65.49165310699729,912.7026280570924
Entity29,2023-09-05 10:01:42,199.81934820637588,493.91641609033354
Entity30,2023-09-05 10:01:42,44.22363872293151,850.7598256007825
Entity31,2023-09-05 10:01:42,41.41840859789086,589.4537534641021
Entity32,2023-09-05 10:01:42,74.88146272032132,934.377505373706
Entity33,2023-09-05 10:01:42,54.38052170550162,548.075514094759
Entity34,2023-09-05 10:01:42,78.97320993421157,819.2448353003671
Entity35,2023-09-05 10:01:42,109.26203576466105,688.1343766854336
Entity36,2023-09-05 10:01:42,112.50023787736346,783.2875551489439
Entity37,2023-09-05 10:01:42,62.43817472538577,619.4924423953457
Entity38,2023-09-05 10:01:42,12.986607557059779,335.71579254107536
Entity39,2023-09-05 10:01:42,1.042019717276802,453.2727855367447
Entity40,2023-09-05 10:01:42,57.790839429667486,582.2882241139147
Entity41,2023-09-05 10:01:42,59.94611906413625,565.2312268731895
Entity42,2023-09-05 10:01:42,32.14033545154697,483.62540148862394
Entity43,2023-09-05 10:01:42,32.14033545154697,514.310629085132
Entity44,2023-09-05 10:01:42,12.986607557059779,334.9731047026851
Entity45,2023-09-05 10:01:42,59.94611906413625,558.1768801360072
Entity46,2023-09-05 10:01:42,119.69745721637376,673.6093102115885
Entity47,2023-09-05 10:01:42,1.042019717276802,454.2015194408701
Entity48,2023-09-05 10:01:42,146.0493808803087,715.0941268163394
Entity49,2023-09-05 10:01:42,57.790839429667486,526.2347733631173
Entity0,2023-09-06 10:01:42,10.18045482019079,997.0221326768694
Entity1,2023-09-06 10:01:42,2.5792431570704992,608.7888968946166
Entity2,2023-09-06 10:01:42,55.49050551102807,372.42778482214095
Entity3,2023-09-06 10:01:42,2.40887460035943,609.6456890231642
Entity4,2023-09-06 10:01:42,1.0886082586007768,814.8503698205645
Entity5,2023-09-06 10:01:42,51.67166694598385,571.9658079132952
Entity6,2023-09-06 10:01:42,28.811141309961396,723.2318842564862
Entity7,2023-09-06 10:01:42,1.0886082586007768,815.4874136494572
Entity8,2023-09-06 10:01:42,76.3015131920782,893.0480130613623
Entity9,2023-09-06 10:01:42,51.67166694598385,524.7113353743712
Entity10,2023-09-06 10:01:42,1.525387601722734,693.5708255794715
Entity11,2023-09-06 10:01:42,28.811141309961396,727.6815774736397
Entity12,2023-09-06 10:01:42,24.279408099081852,712.7338054082912
Entity13,2023-09-06 10:01:42,1.525387601722734,694.7479290845973
Entity14,2023-09-06 10:01:42,86.04451132511235,822.3375274957463
Entity15,2023-09-06 10:01:42,3.839556594039692,334.6372684458445
Entity16,2023-09-06 10:01:42,32.74832147730127,630.8595639044906
Entity17,2023-09-06 10:01:42,47.11190999417275,618.2474966117477
Entity18,2023-09-06 10:01:42,140.79848507690434,557.5437235469376
Entity19,2023-09-06 10:01:42,3.839556594039692,338.44013968730934
Entity20,2023-09-06 10:01:42,90.48210315988058,888.8822569471496
Entity21,2023-09-06 10:01:42,32.21455324759575,975.2939994255279
Entity22,2023-09-06 10:01:42,108.24587478541314,1014.7461546592659
Entity23,2023-09-06 10:01:42,2.40887460035943,610.6451708975176
Entity24,2023-09-06 10:01:42,2.965871150165722,846.4338532437797
Entity25,2023-09-06 10:01:42,2.965871150165722,844.2813069689455
Entity26,2023-09-06 10:01:42,10.18045482019079,988.6938233953259
Entity27,2023-09-06 10:01:42,92.89052659589916,944.9050205174682
Entity28,2023-09-06 10:01:42,71.19399833708786,908.1726548161175
Entity29,2023-09-06 10:01:42,200.02995107260784,496.5018606459127
Entity30,2023-09-06 10:01:42,40.1106569983345,856.1805081728886
Entity31,2023-09-06 10:01:42,47.11190999417275,584.8437642745027
Entity32,2023-09-06 10:01:42,76.3015131920782,935.0315595172909
Entity33,2023-09-06 10:01:42,50.74596533545975,550.1592757748475
Entity34,2023-09-06 10:01:42,76.52093576084518,819.9133976720706
Entity35,2023-09-06 10:01:42,110.61223929234392,692.6778113902776
Entity36,2023-09-06 10:01:42,110.61223929234392,785.7944954366916
Entity37,2023-09-06 10:01:42,64.09398758210888,622.7605957045023
Entity38,2023-09-06 10:01:42,12.198577673473888,334.6372684458445
Entity39,2023-09-06 10:01:42,1.8121986418552931,455.8199744339548
Entity40,2023-09-06 10:01:42,58.942842650014995,584.393228436698
Entity41,2023-09-06 10:01:42,60.764462131101624,565.896526551986
Entity42,2023-09-06 10:01:42,29.772005612437958,485.6440979758664
Entity43,2023-09-06 10:01:42,29.772005612437958,514.1773456352579
Entity44,2023-09-06 10:01:42,12.198577673473888,341.7030032349649
Entity45,2023-09-06 10:01:42,60.764462131101624,555.2135727505457
Entity46,2023-09-06 10:01:42,127.73757649580318,678.3974584923094
Entity47,2023-09-06 10:01:42,1.8121986418552931,454.5695870576885
Entity48,2023-09-06 10:01:42,146.4601649623012,716.2528310441908
Entity49,2023-09-06 10:01:42,58.942842650014995,527.2647665531915
Entity0,2023-09-07 10:01:42,3.964678310005659,988.1645847645461
Entity1,2023-09-07 10:01:42,5.264068566746402,602.087120452041
Entity2,2023-09-07 10:01:42,53.787952010086606,365.6910324766676
Entity3,2023-09-07 10:01:42,5.264068566746402,606.4083327329101
Entity4,2023-09-07 10:01:42,0.12431130645319038,811.2972718355487
Entity5,2023-09-07 10:01:42,55.3417326463751,565.6775579937904
Entity6,2023-09-07 10:01:42,28.51748887903353,717.5578336910208
Entity7,2023-09-07 10:01:42,0.12431130645319038,811.4214404398225
Entity8,2023-09-07 10:01:42,70.72848061471147,884.9888013935501
Entity9,2023-09-07 10:01:42,55.3417326463751,515.3550579329889
Entity10,2023-09-07 10:01:42,3.6348061099748956,691.9120584898156
Entity11,2023-09-07 10:01:42,28.51748887903353,717.7257376169412
Entity12,2023-09-07 10:01:42,21.442191629023853,707.5187702064721
Entity13,2023-09-07 10:01:42,3.6348061099748956,694.8959448610459
Entity14,2023-09-07 10:01:42,86.96436115527584,815.3888097563836
Entity15,2023-09-07 10:01:42,2.3687397265092107,331.9880087843363
Entity16,2023-09-07 10:01:42,35.21275132603493,628.0351177744211
Entity17,2023-09-07 10:01:42,54.209351630527344,613.6253936325485
Entity18,2023-09-07 10:01:42,146.0761788930639,548.6429419148493
Entity19,2023-09-07 10:01:42,2.3687397265092107,334.0703009556309
Entity20,2023-09-07 10:01:42,91.41569078328835,885.0488653623556
Entity21,2023-09-07 10:01:42,30.214791703422264,975.139378382491
Entity22,2023-09-07 10:01:42,105.26517822809508,1007.2870616677233
Entity23,2023-09-07 10:01:42,10.027104170412285,609.6993554182161
Entity24,2023-09-07 10:01:42,10.312001371891714,848.59194780941
Entity25,2023-09-07 10:01:42,10.312001371891714,842.8359722534492
Entity26,2023-09-07 10:01:42,3.964678310005659,985.4167828498316
Entity27,2023-09-07 10:01:42,95.2272544602878,940.250668616409
Entity28,2023-09-07 10:01:42,76.62803730360068,902.1195917922945
Entity29,2023-09-07 10:01:42,198.51097415779955,493.81444080313196
Entity30,2023-09-07 10:01:42,31.16892870171728,856.729257442254
Entity31,2023-09-07 10:01:42,41.81352689325725,575.2717958780805
Entity32,2023-09-07 10:01:42,78.60804293791958,935.1065205577165
Entity33,2023-09-07 10:01:42,41.81352689325725,547.4341425957748
Entity34,2023-09-07 10:01:42,70.72848061471147,817.8472267980537
Entity35,2023-09-07 10:01:42,110.73769082765499,691.1113120327275
Entity36,2023-09-07 10:01:42,113.05333015095802,786.1400729681767
Entity37,2023-09-07 10:01:42,69.50212766304503,625.9858557485256
Entity38,2023-09-07 10:01:42,20.418225438986315,331.9880087843363
Entity39,2023-09-07 10:01:42,0.0812810494409463,455.9984224756614
Entity40,2023-09-07 10:01:42,57.55958379424424,583.3903338124084
Entity41,2023-09-07 10:01:42,55.94272179740012,565.0496637914567
Entity42,2023-09-07 10:01:42,25.184412197477066,490.2894927989861
Entity43,2023-09-07 10:01:42,25.184412197477066,514.31963234159
Entity44,2023-09-07 10:01:42,20.418225438986315,347.1222043339996
Entity45,2023-09-07 10:01:42,55.94272179740012,554.2595213148247
Entity46,2023-09-07 10:01:42,135.49406931290224,685.0267926476903
Entity47,2023-09-07 10:01:42,0.0812810494409463,456.03177500126094
Entity48,2023-09-07 10:01:42,142.18807200137857,716.2896193181869
Entity49,2023-09-07 10:01:42,57.55958379424424,527.7413378774725
Entity0,2023-09-08 10:01:42,2.223317654000336,991.7793657413087
Entity1,2023-09-08 10:01:42,0.33533112326604103,608.670726738891
Entity2,2023-09-08 10:01:42,52.48026681874014,365.02291097327134
Entity3,2023-09-08 10:01:42,6.094679169082754,612.6313695689954
Entity4,2023-09-08 10:01:42,6.840518257469864,816.8693822046879
Entity5,2023-09-08 10:01:42,41.94376527601802,562.2933628352512
Entity6,2023-09-08 10:01:42,28.574078012519305,722.6471720311303
Entity7,2023-09-08 10:01:42,6.840518257469864,823.4102527199461
Entity8,2023-09-08 10:01:42,64.76186182605929,887.4397476319161
Entity9,2023-09-08 10:01:42,41.94376527601802,525.5818822839809
Entity10,2023-09-08 10:01:42,0.27248842946226354,700.6764841412993
Entity11,2023-09-08 10:01:42,28.574078012519305,728.1486230785911
Entity12,2023-09-08 10:01:42,21.566220501551893,705.594712318138
Entity13,2023-09-08 10:01:42,0.27248842946226354,700.8237351891635
Entity14,2023-09-08 10:01:42,81.87034983724469,824.9128232543017
Entity15,2023-09-08 10:01:42,1.5819128407734018,336.208269203393
Entity16,2023-09-08 10:01:42,36.33473767596456,634.5110136519227
Entity17,2023-09-08 10:01:42,45.32984797521343,617.4558079233881
Entity18,2023-09-08 10:01:42,147.03611534817665,553.4014562125894
Entity19,2023-09-08 10:01:42,1.5819128407734018,334.63160277209863
Entity20,2023-09-08 10:01:42,92.14141757931975,894.4247463283715
Entity21,2023-09-08 10:01:42,29.821891684035762,980.2702238088089
Entity22,2023-09-08 10:01:42,105.9601411379768,1012.7493125372202
Entity23,2023-09-08 10:01:42,0.33533112326604103,608.9991692655746
Entity24,2023-09-08 10:01:42,2.0445137415210337,848.9125498366419
Entity25,2023-09-08 10:01:42,2.0445137415210337,848.7988194478867
Entity26,2023-09-08 10:01:42,2.223317654000336,990.336479415941
Entity27,2023-09-08 10:01:42,95.06579964579979,943.5579074562335
Entity28,2023-09-08 10:01:42,76.88284095764084,906.6319589750561
Entity29,2023-09-08 10:01:42,197.64954445368056,493.4654242709725
Entity30,2023-09-08 10:01:42,35.34016546425811,860.2135090177725
Entity31,2023-09-08 10:01:42,45.32984797521343,584.7051425037772
Entity32,2023-09-08 10:01:42,82.29182309051899,935.0065742322455
Entity33,2023-09-08 10:01:42,48.681116294136636,554.0246080365255
Entity34,2023-09-08 10:01:42,64.76186182605929,826.5023531434623
Entity35,2023-09-08 10:01:42,108.80544062982221,694.6835546193533
Entity36,2023-09-08 10:01:42,108.80544062982221,786.126456418406
Entity37,2023-09-08 10:01:42,67.34439646258845,621.5822571677907
Entity38,2023-09-08 10:01:42,16.922265543806184,334.63160277209863
Entity39,2023-09-08 10:01:42,2.0799815867168143,454.3253303780567
Entity40,2023-09-08 10:01:42,61.04549132441304,585.1189804135661
Entity41,2023-09-08 10:01:42,56.8532325252165,562.4557737353366
Entity42,2023-09-08 10:01:42,22.510745501906733,490.85833659160966
Entity43,2023-09-08 10:01:42,22.510745501906733,512.2892001671606
Entity44,2023-09-08 10:01:42,16.922265543806184,348.65724253731304
Entity45,2023-09-08 10:01:42,56.8532325252165,549.8297611102836
Entity46,2023-09-08 10:01:42,138.8635768931518,689.7256905662344
Entity47,2023-09-08 10:01:42,2.0799815867168143,453.4892830656306
Entity48,2023-09-08 10:01:42,138.8635768931518,713.9864357845474
Entity49,2023-09-08 10:01:42,61.04549132441304,525.5614643940488
Entity0,2023-09-09 10:01:42,2.136468244195445,986.4498022900726
Entity1,2023-09-09 10:01:42,6.829439190191013,598.9490489530643
Entity2,2023-09-09 10:01:42,47.812867833112996,354.98752871057036
Entity3,2023-09-09 10:01:42,5.392944458733258,609.163561898726
Entity4,2023-09-09 10:01:42,2.6511865595975097,814.3259727720306
Entity5,2023-09-09 10:01:42,41.40763107098526,554.1761435448236
Entity6,2023-09-09 10:01:42,28.641637183098418,718.4681130306566
Entity7,2023-09-09 10:01:42,2.6511865595975097,816.8581989413487
Entity8,2023-09-09 10:01:42,68.35285682729965,883.520652468282
Entity9,2023-09-09 10:01:42,41.40763107098526,519.0018580201927
Entity10,2023-09-09 10:01:42,3.2584704988414117,701.134636598829
Entity11,2023-09-09 10:01:42,28.641637183098418,722.222611662493
Entity12,2023-09-09 10:01:42,23.413936894161687,699.2004634907748
Entity13,2023-09-09 10:01:42,3.2584704988414117,698.0467376508171
Entity14,2023-09-09 10:01:42,84.65901992351061,816.2138933297476
Entity15,2023-09-09 10:01:42,2.6956361583821296,334.48315153068523
Entity16,2023-09-09 10:01:42,37.815770053540184,630.4942550369514
Entity17,2023-09-09 10:01:42,50.28332507020668,614.5331727829494
Entity18,2023-09-09 10:01:42,142.5596816352586,552.64930887858
Entity19,2023-09-09 10:01:42,2.6956361583821296,331.8013146544393
Entity20,2023-09-09 10:01:42,97.58757288039861,895.1954807036158
Entity21,2023-09-09 10:01:42,31.646313630538483,980.9754903631972
Entity22,2023-09-09 10:01:42,103.84583952123235,1010.6175875485588
Entity23,2023-09-09 10:01:42,5.392944458733258,605.3855803406431
Entity24,2023-09-09 10:01:42,0.9518006958017144,846.0930913410966
Entity25,2023-09-09 10:01:42,0.9518006958017144,845.452116205506
Entity26,2023-09-09 10:01:42,2.136468244195445,987.7089605728073
Entity27,2023-09-09 10:01:42,95.40226965795802,941.0816015693212
Entity28,2023-09-09 10:01:42,83.82964325596836,900.7224369336745
Entity29,2023-09-09 10:01:42,199.79148017075144,488.83812018416944
Entity30,2023-09-09 10:01:42,38.183693958589025,862.3879114492723
Entity31,2023-09-09 10:01:42,42.33981349784996,576.7626865861289
Entity32,2023-09-09 10:01:42,82.95711520351588,934.244628071006
Entity33,2023-09-09 10:01:42,42.33981349784996,556.3080247067662
Entity34,2023-09-09 10:01:42,68.35285682729965,819.0812784603085
Entity35,2023-09-09 10:01:42,107.61420577994814,693.358601889877
Entity36,2023-09-09 10:01:42,111.44438880881654,787.1689166522522
Entity37,2023-09-09 10:01:42,62.63377844368283,621.1016174778854
Entity38,2023-09-09 10:01:42,25.522983184531025,331.8013146544393
Entity39,2023-09-09 10:01:42,0.5671823073365561,447.8345286069133
Entity40,2023-09-09 10:01:42,64.98543299953705,587.165717450045
Entity41,2023-09-09 10:01:42,62.125999090969906,564.6634914954834
Entity42,2023-09-09 10:01:42,18.95614948181511,493.87995155019803
Entity43,2023-09-09 10:01:42,18.95614948181511,511.888793889586
Entity44,2023-09-09 10:01:42,25.522983184531025,353.77724667713613
Entity45,2023-09-09 10:01:42,62.125999090969906,547.4984785173448
Entity46,2023-09-09 10:01:42,145.44149710340972,688.722301908732
Entity47,2023-09-09 10:01:42,0.5671823073365561,448.3817975347105
Entity48,2023-09-09 10:01:42,145.44149710340972,714.7253121081101
Entity49,2023-09-09 10:01:42,64.98543299953705,524.8478140535077
Entity0,2023-09-10 10:01:42,3.8342501930185975,990.9620213118953
Entity1,2023-09-10 10:01:42,15.611490886243509,594.7488885438814
Entity2,2023-09-10 10:01:42,43.54151483510998,349.7810135847984
Entity3,2023-09-10 10:01:42,1.9620890242026399,609.188221015141
Entity4,2023-09-10 10:01:42,1.8335364199475284,814.8701089097449
Entity5,2023-09-10 10:01:42,39.3007388648422,547.0554060347085
Entity6,2023-09-10 10:01:42,29.36404288077816,718.3367616901089
Entity7,2023-09-10 10:01:42,1.8335364199475284,813.1174765253111
Entity8,2023-09-10 10:01:42,63.293022691973185,883.4652449787897
Entity9,2023-09-10 10:01:42,39.3007388648422,513.3606398691524
Entity10,2023-09-10 10:01:42,5.479543314672201,696.7518865919867
Entity11,2023-09-10 10:01:42,29.36404288077816,715.842161317503
Entity12,2023-09-10 10:01:42,21.260941499823094,694.1794057390227
Entity13,2023-09-10 10:01:42,5.479543314672201,691.5519781602087
Entity14,2023-09-10 10:01:42,86.31496014242539,813.0395256832848
Entity15,2023-09-10 10:01:42,3.6098233920948,336.51993578170385
Entity16,2023-09-10 10:01:42,38.59475258570601,632.2411701616704
Entity17,2023-09-10 10:01:42,54.886395176744664,614.1636364338076
Entity18,2023-09-10 10:01:42,145.08020164842827,551.3542245400932
Entity19,2023-09-10 10:01:42,3.6098233920948,333.2436616870191
